title|note|item_name|backlink|path|context
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Le kintsugi est un art japonais qui s’exerce à réparer des objets
cassés à l’aide de poudre d’or, soulignant ainsi la préciosité des fissures et fêlures comme cicatrices porteuses d’histoire et de beauté.
"|chap018.xhtml|#re95|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Au sens propre comme au sens figuré, Sylvie aujourd’hui “vit dans la tempête”. Pour l’heure, elle campe
sur ses positions. Refusant de “mourir comme une andouille dans son appartement”, Sylvie veut continuer
à lutter pour son mode de vie. Elle poursuit donc à
Cantoyourte son travail d’araignée et d’infirmière, son
“art sauvage” <i class=""rword"">kintsugi</i><a class=""renvoi"" epub:type=""noteref"" href=""#no2"" id=""re95"" role=""doc-noteref"">I</a> recousant aux fils d’or les voiles
desséchées de sa forêt. Ancienne couturière, elle y recycle d’innombrables chutes de tissu, soulignant le tracé
des sentiers et traversant les sous-bois de ribambelles
de rubans qui sont autant de pansements et de points
de suture étincelants posés sur les blessures du terrain. Suspendus à des filins ou à de longues perches
en bois, les fanions tracent dans le fouillis des arbres
les coutures et ourlets de grandes chambres invisibles.
Un “lierre” d’étoffes envahit le couvert forestier. Au
gré de ce maillage, une deuxième forêt de tissu, une
“forêt brodée” apparaît dans la doublure de la forêt
<span epub:type=""pagebreak"" id=""pg_100"" role=""doc-pagebreak"" title=""99""></span>biologique. Souvenirs évanescents de la forêt qui s’en
va, fantômes des arbres et de la vie disparus, ces rambardes et prothèses de tissu renvoient le reflet de la
fragilité et de la précarité du milieu forestier. Au fil
de ces gestes de réparation lente, Sylvie esquisse entre
les branches les contours d’un art qu’elle dit “fugace”,
art furtif et tremblant d’un monde en fuite gagné par
l’effritement.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Hutte ou tente des Indiens d’Amérique du Nord.
"|chap018.xhtml|#re96|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Çà et là, au détour d’un sentier, Sylvie me montre
d’autres traces de son travail réparateur : des boules de
bruyère desséchée travaillées avec de la laine, de jeunes
plants encadrés de barrières en branches et cordes entrelacées, de petits soleils de brindilles emmaillotées dans
des étoffes, des arbres morts entremêlés de fleurs et
d’étoiles en tissu. Mais aussi des masses de lianes assemblées et recouvertes de vigne, un fauteuil fait de grosse
corde installé dans un arbre ou encore un <span>wigwam</span><a class=""renvoi"" epub:type=""noteref"" href=""#no3"" id=""re96"" role=""doc-noteref"">I</a>
tressé en rejets de châtaignier et coiffé d’une tombée
de rubans…</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
II Cette indistinction fait écho au fait que les mots “habit” et
“habitat” viennent tous deux du verbe latin habere, “avoir”.
"|chap018.xhtml|#re97|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Les efforts de Sylvie pour soigner sa forêt et retisser
son écosystème en l’arrosant, en minimisant les empreintes au sol, en plantant des arbres, en consolidant
des terrasses, se doublent ainsi de l’apparition d’une
esthétique complexe et multifacettes. Dans cette forêt
longtemps prise pour refuge par les camisards, ces paysans protestants insurgés qui se reconnaissaient aux
“camisoles” blanches qu’ils portaient, le déploiement
textile provoqué par Sylvie réveille leur mémoire. Ici, le
tissu des vêtements humains se fragmente et s’intègre
aux tissus vivants, l’habit ne colle plus à la peau mais se
diffracte et vient se confondre, comme chez les Demoiselles ariégeoises avec leurs chemises blanches suspendues aux arbres, avec le corps de <span>l’habitat</span><a class=""renvoi"" epub:type=""noteref"" href=""#no4"" id=""re97"" role=""doc-noteref"">II</a>.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I En biologie, un biofilm est une communauté de micro-organismes
qui, adhérant entre eux et à une surface, aboutissent à la sécrétion
d’une matrice adhésive et protectrice.
"|chap018.xhtml|#re106|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Cependant, cette esthétique de la réticulation et du
scintillement se démarque par les pouvoirs adhésifs et
attachants qu’elle exerce. Selon les théories de l’anthropologue britannique Alfred Gell, les décorations à motifs
complexes ont en effet pour caractéristique de multiplier
là où elles s’appliquent “le nombre des parties” et “la densité des relations <span>internes</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no56"" id=""re101"" role=""doc-noteref"">56</a>”. Il en résulte un effet hypnotisant et captivant que Gell envisage comme une véritable
“technologie de <span>l’enchantement</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no57"" id=""re102"" role=""doc-noteref"">57</a>”. D’après lui, les motifs
complexes et multifacettes nouent en effet “des relations
durables entre les personnes et les objets, car pour l’esprit
humain, ces motifs renvoient toujours à une opération
cognitive « <span>inachevée</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no58"" id=""re103"" role=""doc-noteref"">58</a> »”. Les objets et les environnements
marqués par cette esthétique sont d’ailleurs comparés
par Alfred Gell à des “toiles”, voire à des maquis pleins
de “crochets” et d’“épines” qui retiennent et enchaînent
ceux qui y sont <span>confrontés</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no59"" id=""re104"" role=""doc-noteref"">59</a>. La prolifération de motifs
réticulaires et scintillants dans les habitats autonomes
relève donc de la technologie de l’enchantement théorisée par Gell mais aussi à bien des égards d’une technologie de “l’attachement”. Comme les araignées de David
<span epub:type=""pagebreak"" id=""pg_105"" role=""doc-pagebreak"" title=""104""></span>Abram et leurs toiles cosmogoniques, les habitants développent dans leurs lieux des “motifs intriqués” et “<span>rayonnants</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no60"" id=""re105"" role=""doc-noteref"">60</a>”, sortes de biofilms esthétiques aussi enchevêtrés
que les jardins-jungles dont ils <span>s’entourent</span><a class=""renvoi"" epub:type=""noteref"" href=""#no5"" id=""re106"" role=""doc-noteref"">I</a>. À travers eux,
les habitants s’arriment et se harnachent à leurs habitats
et entretiennent, via la sensation de leur perpétuel état
d’inachèvement et d’insaisissabilité, la conviction que ce
qui les entoure peut demeurer encore, par-delà toutes
les extinctions et les destructions, intensément vivant.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
II Le philosophe Gilbert Simondon estime que cette organisation réticulaire du monde existait dans de nombreuses sociétés
préindustrielles et perdure encore sous des formes plus ou moins
cryptées dans les institutions en apparence “utilitaires” du monde
moderne. Voir Gilbert Simondon, Du mode d’existence des objets
techniques, Paris, Aubier, 1958, p. 160 et 165.
"|chap018.xhtml|#re108|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">Cette technologie de l’attachement est marquée par l’apparition à travers les terrains de foyers ou points clefs,
comme si les toiles autonomes se froissaient et se renflaient
tout à coup pour créer des lieux “nœuds”. Les habitants
sont d’ailleurs nombreux à se référer à leurs lieux de vie
comme à des cocons ou à des chrysalides, ces poches de
fils conjuguant les motifs du tissu et de la niche. Dans
<i>La Poétique de l’espace</i>, Gaston Bachelard estime que la
société urbaine occidentale désémiotisée a fait précisément “se détendre” ces nœuds qui, dans les mondes
autochtones, liaient “l’univers de la maison” au cosmos
tout <span>entier</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no61"" id=""re107"" role=""doc-noteref"">61</a>. Dans les lieux autonomes au contraire, l’espace réacquiert une dimension anthropocosmique qui
fait que l’habitat est à nouveau, comme l’écrit le philosophe Gilbert Simondon, éprouvé comme un “réseau
de points clefs” qui attachent l’être humain au <span>monde</span><a class=""renvoi"" epub:type=""noteref"" href=""#no6"" id=""re108"" role=""doc-noteref"">II</a>.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Terme sanscrit signifiant “cercle” et, par extension, “sphère”, “environnement”, “communauté”. Il désigne plus précisément une
représentation symbolique, de forme géométrique et symétrique
par rapport à son centre, du cosmos et des différentes relations qui
s’y établissent entre le matériel et le spirituel. Présent dans de nombreuses cultures, il sert de support à la méditation et se voit souvent
associé au thème de l’impermanence.
"|chap018.xhtml|#re109|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt""><span epub:type=""pagebreak"" id=""pg_106"" role=""doc-pagebreak"" title=""105""></span>Le <span>mandala</span><a class=""renvoi"" epub:type=""noteref"" href=""#no7"" id=""re109"" role=""doc-noteref"">I</a> est l’une des formes les plus fréquentes de
ces points clefs qui montrent à la fois l’attachement des
habitants à leurs lieux de vie et la manière dont s’y cristallisent des visions du monde plus globales. Représentations de forme concentrique du cosmos, les mandalas
autonomes ont ceci de particulier qu’ils sont essentiellement composés à partir de matériaux trouvés sur place
– pierres, pommes de pin, bouts de verre poli, brindilles,
feuilles ou plantes, de nombreux jardins étant par exemple
organisés pour créer de grands mandalas vivants et comestibles. Ces différents points clefs peuvent aussi prendre
la forme de niches architecturales ou végétales, de portiques, de totems, de <span>cairns</span><a class=""renvoi"" epub:type=""noteref"" href=""#no8"" id=""re110"" role=""doc-noteref"">II</a>, ou encore d’arbres singuliers. Chez Sylvie à Cantoyourte on trouve un arbre “chas
d’aiguille” dont la branche recourbée forme un énorme
nœud. ÀTreffonde, un grand hêtre dont le houppier est
enserré dans une immense sphère de tiges métalliques tressées prend la dimension d’un véritable “arbre-monde”.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
II Monticule ou tumulus d’origine celte fait de terre ou de pierres
élevé comme point de repère ou marque d’un passage.
"|chap018.xhtml|#re110|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt""><span epub:type=""pagebreak"" id=""pg_106"" role=""doc-pagebreak"" title=""105""></span>Le <span>mandala</span><a class=""renvoi"" epub:type=""noteref"" href=""#no7"" id=""re109"" role=""doc-noteref"">I</a> est l’une des formes les plus fréquentes de
ces points clefs qui montrent à la fois l’attachement des
habitants à leurs lieux de vie et la manière dont s’y cristallisent des visions du monde plus globales. Représentations de forme concentrique du cosmos, les mandalas
autonomes ont ceci de particulier qu’ils sont essentiellement composés à partir de matériaux trouvés sur place
– pierres, pommes de pin, bouts de verre poli, brindilles,
feuilles ou plantes, de nombreux jardins étant par exemple
organisés pour créer de grands mandalas vivants et comestibles. Ces différents points clefs peuvent aussi prendre
la forme de niches architecturales ou végétales, de portiques, de totems, de <span>cairns</span><a class=""renvoi"" epub:type=""noteref"" href=""#no8"" id=""re110"" role=""doc-noteref"">II</a>, ou encore d’arbres singuliers. Chez Sylvie à Cantoyourte on trouve un arbre “chas
d’aiguille” dont la branche recourbée forme un énorme
nœud. ÀTreffonde, un grand hêtre dont le houppier est
enserré dans une immense sphère de tiges métalliques tressées prend la dimension d’un véritable “arbre-monde”.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I En linguistique, un signe est la combinaison d’un signifiant (une
forme) et d’un signifié (une idée). Le milieu vivant a pendant longtemps été écarté d’une sémiologie saussurienne définie comme
l’étude de la vie des signes au sein de la vie sociale et donc limitée
aux signes produits par et pour les êtres humains. Depuis la fin du
XXe siècle, l’étude des signes du vivant s’est développée sous le nom
de “biosémiotique” (du mot “sémiotique” et du préfixe “bio-”, “vivant”). Voir notamment Jesper Hoffmeyer, Biosemiotics : An Examination into the Signs of Life and the Life of Signs, Scranton, University
of Scranton Press, 2008.
"|chap020.xhtml|#re115|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">En tant que métier à tisser, le mode de vie autonome
génère des images poétiques et une véritable “technologie de l’attachement”. Mais il transforme également
en profondeur la relation des habitants à leur habitat.
Le premier aspect important de cette transformation
est que le milieu vivant se voit redonner un pouvoir
<span epub:type=""pagebreak"" id=""pg_111"" role=""doc-pagebreak"" title=""110""></span>expressif, une parole ou tout du moins une capacité à
faire <span>signe</span><a class=""renvoi"" epub:type=""noteref"" href=""#no1"" id=""re115"" role=""doc-noteref"">I</a>.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Micro-organismes présents uniquement dans les premiers centimètres du sol et participant par leurs opérations de décomposition
de la matière organique à la fabrication de l’humus.
"|chap020.xhtml|#re116|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Cette attention aux signes est d’autant plus forte
qu’une majorité de lieux autonomes se réenforestent
<span epub:type=""pagebreak"" id=""pg_113"" role=""doc-pagebreak"" title=""112""></span>et se regarnissent d’espaces ensauvagés. Qu’il s’agisse
de ces <span>humusseurs</span><a class=""renvoi"" epub:type=""noteref"" href=""#no2"" id=""re116"" role=""doc-noteref"">I</a> si importants pour la microbiologie du sol ou de toute la faune et la flore qui prospèrent
dans les replis d’une végétation densifiée, les présences
vivantes se développent pour une bonne part “enfouies”
à l’abri des regards. Leurs activités et leurs passages sont
alors perçus comme un réseau de traces et d’indices,
suffisamment puissants toutefois pour que les habitants développent le sentiment d’une véritable cohabitation. Au Val Vert, Julien est lui-même surpris de
se sentir en connexion aussi étroite avec des animaux
sauvages qu’il ne voit pourtant pas.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Aussi désignée “art du mouvement”, cette pratique du nom
d’“eurythmie” est issue de l’anthroposophie de Rudolf Steiner et
consiste notamment à transformer les mots en gestes.
"|chap020.xhtml|#re117|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">À la Maison Autonome ou au Petit Royaume, Brigitte et Marie considèrent également que les mots de
la langue verbale peuvent se traduire en signes <span>gestuels</span><a class=""renvoi"" epub:type=""noteref"" href=""#no3"" id=""re117"" role=""doc-noteref"">I</a>
ou, par leur puissance vibratoire, agir directement sur
le corps et faire “chanter les cellules”. À Kerlidon, Sergio, qui vit seul sur son île avec son chien, assume parfaitement le fait de parler aux animaux qu’il rencontre
régulièrement sur son île : pipits maritimes, phoques,
goélands : “Je lui parle au phoque, comme je parle aux
oiseaux. Je suis sûr qu’il m’entend. Je suis sûr qu’ils
entendent les oiseaux, les animaux. C’est surtout dans
le répétitif. Un animal sauvage, on se croise une fois,
on n’aura pas de contact. Mais le même animal sauvage, s’il vient près de chez moi et qu’on se recontacte
un peu, de temps en temps, je lui parle de plus en plus.”
Sergio cependant envisage plutôt cette communication
comme un infralangage en grande partie inconscient
fait d’ondes et de “vibrations” : “Je pense qu’on émet
des vibrations dont on n’est même pas conscient. Et
eux, ils le sentent.” Selon cette conception, les signes
que les habitants reçoivent du monde vivant deviennent
autant d’échos et de “réponses” à un langage de signes
que les humains parleraient sans même s’en apercevoir.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I La sérendipité désigne la capacité de faire des découvertes de
manière fortuite et inattendue.
"|chap020.xhtml|#re122|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Parfois, les signes sont perçus non seulement dans
le monde vivant mais du fond même de la matière
inerte. Lorsqu’il construisait sa maison, Gérard au Petit
Royaume raconte avoir reçu d’une pierre très lourde
<span epub:type=""pagebreak"" id=""pg_121"" role=""doc-pagebreak"" title=""120""></span>qu’il n’arrivait pas à bouger le signal qu’il pouvait la
soulever : “À un moment donné, j’ai senti qu’il y avait
comme un signal et j’ai pu le faire. Je pense que dans
la vie, il y a des signaux qui s’imposent parfois à nous.”
Les habitants témoignent aussi de multiples épisodes
de <span>sérendipité</span><a class=""renvoi"" epub:type=""noteref"" href=""#no4"" id=""re122"" role=""doc-noteref"">I</a>, coïncidences et heureux hasards qui, en
leur donnant l’impression de trouver instantanément et
sans effort les objets et ressources qui leur manquent,
contribuent à renforcer leur sentiment d’adéquation
avec le lieu et la légitimité de leurs choix de vie.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Le mot légende vient du latin médiéval legenda, “ce qui doit
être lu”.
"|chap020.xhtml|#re125|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Repeuplé de tous ses lieux clefs et de tous ses “charmes”,
le territoire non balisé de la forêt prend la forme d’un
conte rempli de personnages. Narrant celui-ci à grand
renfort de gestes, Gilles refait de la “légende” ce qu’elle
est aussi bien en géographie qu’en narratologie : le point
de rencontre entre une histoire et un territoire. Dans la
forêt de Lorelle, le sens géographique et cartographique
du terme – un ensemble d’informations “devant être
<span epub:type=""pagebreak"" id=""pg_124"" role=""doc-pagebreak"" title=""123""></span>lues” <i>(<span>legenda</span></i><a class=""renvoi"" epub:type=""noteref"" href=""#no5"" id=""re125"" role=""doc-noteref"">I</a><i>)</i> pour comprendre un territoire – rejoint
et fusionne avec la légende entendue cette fois-ci comme
récit merveilleux.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Le mot “contexte” vient du verbe latin contexere, “ce qui est
tissé avec”. Voir le Dictionnaire historique de la langue française,
sous la direction d’Alain Rey, Paris, Le Robert, 2006, p. 378-379.
"|chap022.xhtml|#re130|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Dans <i>Que ma joie demeure</i>, Giono évoque ces ombres
portées de la construction dans l’intériorité humaine :
“les hommes bâtissent avec des pierres et ne voient pas
que chacun de leurs gestes pour poser la pierre dans le
mortier est accompagné d’une ombre de geste qui pose
une ombre de pierre dans une ombre de <span>mortier</span><a class=""renvoi"" epub:type=""noteref"" href=""note001.xhtml#no75"" id=""re129"" role=""doc-noteref"">75</a>”.
Chez les habitants autonomes également, ce jeu d’ombres portées se met en place. Les gestes qui tirent des
fils élèvent dans les profondeurs une maison tressée
d’ombres. La personnalité des habitants se cristallise
alors à travers l’habitat et se teinte de ses lueurs. Progressivement, les habitants se perçoivent eux-mêmes
comme “tissés” à l’intérieur d’un monde dont les multiples inflexions les traversent. Malgré la “charpente de
colosse” dont il a hérité de sa famille paysanne, Bernard à la Courance est d’une fragilité et d’une sensibilité telles qu’il dit être “en coton”. Cette alliance du
bois de structure et du corps de coton fait d’ailleurs
écho aux troncs pavoisés de chemises de la forêt des
Demoiselles. À Londine, Aymeric évoque lui aussi un
développement réticulaire des personnalités lorsqu’il
fait un parallèle entre la poésie dans laquelle c’est “le
contexte qui fait sortir le son, l’individualité de chaque
<span>mot</span><a class=""renvoi"" epub:type=""noteref"" href=""#no1"" id=""re130"" role=""doc-noteref"">I</a>” et le lieu de Londine dont le riche tissu aide les
membres à se construire dans leurs singularités.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I On en retrouve la trace dans le réseau de liens étymologiques
entre habit, habitat, habitude, eux-mêmes associés à l’idée de
possession et de “propre” via leur racine latine commune habere,
littéralement “avoir”.
"|chap022.xhtml|#re131|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Pour des raisons similaires, un lien fort s’instaure dans
les lieux autonomes entre construction de la subjectivité et construction de <span>l’habitat</span><a class=""renvoi"" epub:type=""noteref"" href=""#no2"" id=""re131"" role=""doc-noteref"">I</a>. Très répandus à travers
les terrains, les habitats légers tels que les yourtes, kerterres, cabanes et caravanes sont choisis et vécus pour
beaucoup comme des espaces de reconstruction lors
de crises existentielles. À Jouy-le-Potier, Fabrice vient
de divorcer. Sa fille de six ans que je vois sortir toute
souriante d’une kerterre effondrée où elle jouait ressemble dans cette coque en terre brisée à un poussin
émergeant de son œuf. Dans une image associant l’habitat en tissu et le lieu de métamorphose, Nathan habitant et fabricant de yourtes au Petit Bonheur conçoit
celles-ci comme des habitats “chrysalides”, des espaces
<span epub:type=""pagebreak"" id=""pg_131"" role=""doc-pagebreak"" title=""130""></span>de mue et enveloppes protectrices à l’abri desquels les
habitants peuvent “changer de peau”. Cette idée d’un
habitat à la fois matrice et seconde peau qui devient
indissociable de la personne s’étend aussi aux non-humains. À Kermel, Cédric a choisi pour son chien le
nom de l’habitat dans lequel il est né, le tipi, reflétant
là encore à quel point pour certains un lieu peut s’incarner dans un être et un être dans un lieu.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I La cataphilie est une activité consistant en la visite clandestine
de l’énorme réseau d’anciennes carrières souterraines de Paris.
Terme aussi employé pour la pratique régulière et assidue de l’exploration de réseaux souterrains.
"|chap022.xhtml|#re135|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">Cette aspiration à se laisser traverser conduit parfois certains habitants à jouer avec l’idée de “disparaître
<span epub:type=""pagebreak"" id=""pg_135"" role=""doc-pagebreak"" title=""134""></span>dans l’éclat”. Yoann aux Gondilles et Gaspard à Treffonde – qui pourtant ne se connaissent pas – partagent
le même fantasme d’une pièce idéale sphérique pleine
de miroirs qui les bombarderait de lumière : “Si tu fais
vraiment une sphère, la lumière elle te bombarde de partout, donc l’image elle doit disparaître. Ce serait une
pièce pour s’ouvrir instantanément, pour être lumière.”
ÀTreffonde, c’est dans l’obscurité au contraire que Noé,
fervent spéléologue et <span>cataphile</span><a class=""renvoi"" epub:type=""noteref"" href=""#no3"" id=""re135"" role=""doc-noteref"">I</a>, disparaît dans l’éclat.
Amateur de photographie, il a réalisé au flash de nombreux autoportraits souterrains dans lesquels son corps,
réduit à une silhouette noire, expulse des boomerangs
tournoyants de lumière.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I L’hétérotopie est une notion forgée par Michel Foucault pour
désigner ces espaces à la fois réels et absolument “autres” qui représentent, inversent et contestent tous les autres lieux dans la société. La conjugaison des niveaux environnemental, psychique et
social de l’écologie a été théorisée à travers la notion d’“écosophie”
par Félix Guattari. Voir Michel Foucault, “Des espaces autres”,
Empan, vol. 2, no 54, 2004, p. 12-19 et Félix Guattari, Les Trois
Écologies, Paris, Galilée, 1989.
"|chap022.xhtml|#re137|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt"">L’acceptation d’une certaine violence, les images de
corps traversés ou éclatés s’articulent également avec
l’intégration de figures d’une folie considérée elle aussi
comme un torrent auquel les habitants autonomes
doivent ménager des espaces et des passages. La <small>ZAD
</small>de Notre-Dame-des-Landes a ainsi accueilli et pris en
charge pendant longtemps des personnes aux pathologies mentales graves en cherchant à les intégrer à la vie
sociale. Aux Gondilles, un habitant a manifesté la volonté
de vivre sous une serre. Pour mon hôte Yoann, il s’agit
là d’un cas pathologique, car cet homme, “même s’il a
de la force et est en contact avec beaucoup de choses,
avec les élémentaux”, est violent et peu adapté au système. La serre lui offre alors un lieu hétérotopique où il
peut à la fois s’isoler des humains et trouver un espace
de reconstruction écologique, sociale et <span>psychique</span><a class=""renvoi"" epub:type=""noteref"" href=""#no4"" id=""re137"" role=""doc-noteref"">I</a>.</p>"
[('Les vies autonomes, une enquête poétique', {'id': 'tit01'})]|"
I Mot-valise inventé par Sacha à Nanterrel formé de la réunion de
“yourte” et de “paille” et désignant une maison en terre et paille à
ossature bois de forme circulaire, dotée d’une toiture autoportée.
"|chap024.xhtml|#re142|/run/media/olivier/HDD1/Nextcloud/Documents/Collapso/new_doc/Les vies autonomes, une enquête poétique -- Clara Breteau & Camille De toledo -- 2022 -- Actes Sud -- 32b847e9112f0a388cda1cab8b437436 -- Anna%u2019s Archive.epub|"<p class=""txt_noind"">À Nanterrel, Sacha a construit une “<span>paillourte</span><a class=""renvoi"" epub:type=""noteref"" href=""#no1"" id=""re142"" role=""doc-noteref"">I</a>”, une
cabane circulaire en forme de yourte faite d’une ossature
en bois et de bottes de paille. Quelques années plus tard,
la petite famille étant trop à l’étroit, il a tracé au sol autour
de la maison un grand cercle dont il a choisi un morceau : ce serait la future chambre des enfants. À l’aide de
nouvelles poutres de bois et de bottes de paille, il a élevé
des murs. Peu de temps après, une nouvelle petite pièce
s’est trouvée accolée à la paillourte. Sacha m’explique qu’il
construira progressivement les autres portions de la couronne. Ce sera une deuxième chambre, un sas d’entrée,
un jardin d’hiver. Mais sa petite fille, elle, qui se couche
tous les soirs face à ce mur mystérieux qui a connu l’air
froid, la pleine lune, les ululements des chouettes et les
herbes froissées, sa petite fille n’en démord pas : pour elle,
sa chambre est toujours à l’extérieur de la paillourte – et
ses nuits un petit peu plus proches des étoiles.</p>"
